NRO_RADICADO,NUMERO_EXPEDIENTE,FECHA_ACCIDENTE,ID_ZONA,GRAVEDAD,DESC_CLASE_ACCIDENTE,HORA_ACCIDENTE,AREA,SECTOR,ZONA,DISENO,ESTADO_TIEMPO,VIA_ACCID,POSIBLE_CAUSA
13031,A000000234,mar/29/2021 04:10 p. m.,3,h,Choque,mar/29/2021 04:10 p. m.,1,2,1,1,1,Carrera 50 X Calle 82 Sur,157
13032,A000000235,mar/29/2021 05:30 p. m.,18,h,Volcamiento,mar/29/2021 05:30 p. m.,1,2,1,8,1,Calle 77 Sur X Carrera 49,139
13033,A000000236,mar/30/2021 08:45 a. m.,15,d,Choque,mar/30/2021 08:45 a. m.,1,1,1,1,1,Carrera 63B X Calle 73 Sur,121
13034,A000000237,mar/30/2021 07:00 p. m.,2,h,Atropello,mar/30/2021 07:00 p. m.,1,1,1,1,1,Carrera 50 X Calle 100B Sur,157
13035,A000000238,mar/30/2021 11:30 a. m.,3,d,Choque,mar/30/2021 11:30 a. m.,1,1,1,1,1,Carrera 50 X Calle 100D,157
13036,A000000239,mar/30/2021 04:30 p. m.,2,d,Choque,mar/30/2021 04:30 p. m.,1,2,5,1,1,Carrera 48 X Calle 98A,157
13037,A000000241,mar/31/2021 05:45 a. m.,16,h,Caida Ocupante,mar/31/2021 05:45 a. m.,1,1,1,1,3,Carrera 55 X Calle 82A Sur,157
13054,A000000265,abr/08/2021 02:00 p. m.,15,h,Choque,abr/08/2021 02:00 p. m.,1,2,1,1,1,Calle 76 Sur X Carrera 60,157
13056,A000000268,abr/11/2021 03:20 p. m.,19,h,Choque,abr/11/2021 03:20 p. m.,1,1,1,2,1,Carrera 57 X Calle 76 Sur,141
13057,A000000249,abr/03/2021 05:05 p. m.,11,d,Choque,abr/03/2021 05:05 p. m.,1,1,1,1,1,Calle 74 Sur X Carrera 66D,308
13058,A000000250,abr/03/2021 01:00 p. m.,18,d,Choque,abr/03/2021 01:00 p. m.,1,1,1,1,1,Calle 77 Sur X Carrera 50A,121
12293,A000000316,may/17/2020 08:30 p. m.,14,h,Caida Ocupante,may/17/2020 08:30 p. m.,1,1,1,1,1,Calle 83C Sur X Carrera 55,303
12311,A000000304,may/11/2020 02:20 p. m.,2,h,Caida Ocupante,may/11/2020 02:20 p. m.,1,1,5,1,1,Calle 100 Sur X Carrera 44,157
12320,A0000000066,ene/26/2020 01:10 p. m.,19,h,Choque,ene/26/2020 01:10 p. m.,1,2,1,2,1,Carrera 54 X Calle 75AB Sur,103
12321,A0000000038,ene/17/2020 08:10 p. m.,14,d,Choque,ene/17/2020 08:10 p. m.,1,1,1,1,1,Carrera 50 X Calle 88A Sur,121
12322,A0000000283,may/05/2020 07:30 a. m.,19,h,Choque,may/05/2020 07:30 a. m.,1,1,1,1,1,Calle 75 Sur X Carrera 54,112
12323,A000000300,may/09/2020 11:30 a. m.,2,h,Choque,may/09/2020 11:30 a. m.,1,1,1,1,1,Carrera 50 X Calle 100B Sur,105
12330,A000000522,ago/19/2020 06:00 p. m.,4,d,Choque,ago/19/2020 06:00 p. m.,1,2,1,1,1,Carrera 48 X Calle 79C Sur,145
12334,A000000495,ago/07/2020 07:00 p. m.,3,h,Caida Ocupante,ago/07/2020 07:00 p. m.,1,2,1,2,1,Carrera 50 X Calle 8 Sur,157
12336,A000000528,ago/22/2020 08:02 a. m.,18,d,Choque,ago/22/2020 08:02 a. m.,1,1,1,1,2,Calle 77 Sur X Carrera 52D,112
12382,A0000000074,ene/28/2020 03:00 p. m.,1,d,Choque,ene/28/2020 03:00 p. m.,1,1,1,1,1,Carrera 50 X Calle 78C,157
12412,A000000314,may/16/2020 01:30 p. m.,2,h,Choque,may/16/2020 01:30 p. m.,1,3,1,1,1,Carrera 50 X Calle 100,157
12413,A000000317,may/18/2020 09:30 a. m.,3,d,Choque,may/18/2020 09:30 a. m.,1,1,1,2,1,Carrera 50 X Calle 79 Sur,121
12415,A000000313,may/16/2020 07:10 p. m.,4,h,Choque,may/16/2020 07:10 p. m.,1,2,1,2,1,Carrera 48 X Calle 50,112
12417,A000000319,may/19/2020 05:00 p. m.,15,d,Choque,may/19/2020 05:00 p. m.,1,1,1,1,1,Carrera 59B X Calle 77 Sur,145
12432,A000000585,sept/11/2020 04:40 p. m.,24,h,Atropello,sept/11/2020 04:40 p. m.,1,1,1,1,1,Calle 87 Sur X Carrera 65B,112
12433,A000000586,sept/13/2020 07:00 a. m.,5,h,Caida Ocupante,sept/13/2020 07:00 a. m.,1,1,1,1,1,Carrera 59 X Calle 95A Sur,112
12435,A000000587,sept/13/2020 02:00 p. m.,15,h,Atropello,sept/13/2020 02:00 p. m.,1,1,1,1,1,Carrera 62A X Calle 74 Sur,157
12438,A000000588,sept/13/2020 02:00 p. m.,4,d,Choque,sept/13/2020 02:00 p. m.,1,2,1,1,1,Carrera 61 X Calle 650,132
12439,A000000589,sept/13/2020 08:20 p. m.,4,h,Choque,sept/13/2020 08:20 p. m.,1,2,1,1,1,Carrera 48 X Calle 100,121
12451,A000000591,sept/14/2020 12:00 p. m.,2,d,Choque,sept/14/2020 12:00 p. m.,1,1,1,1,1,Carrera 50 X Calle 100 Sur,157
12452,A000000592,sept/14/2020 01:00 p. m.,3,d,Choque,sept/14/2020 01:00 p. m.,1,2,1,1,1,Carrera 50B Sur X Calle 50,143
12467,A000000797,nov/14/2020 02:00 p. m.,19,d,Choque,nov/14/2020 02:00 p. m.,1,3,1,1,1,Carrera 55 X Calle 77 Sur,121
12468,A000000816,nov/23/2020 07:30 a. m.,4,d,Choque,nov/23/2020 07:30 a. m.,1,1,1,2,1,Calle 79C X Carrera 50,157
12469,A000000599,sept/16/2020 04:55 p. m.,7,d,Choque,sept/16/2020 04:55 p. m.,1,1,1,1,1,Carrera 55 X Calle 82 Sur,112
12470,A000000597,sept/15/2020 06:00 a. m.,3,d,Choque,sept/15/2020 06:00 a. m.,1,2,1,1,1,Carrera 50 X Calle 79C Sur,157
12471,A000000596,sept/15/2020 01:30 p. m.,14,h,Atropello,sept/15/2020 01:30 p. m.,1,1,1,1,1,Carrera 55 X Calle 83C,157
12472,A000000620,sept/20/2020 08:00 a. m.,14,d,Choque,sept/20/2020 08:00 a. m.,1,1,1,1,1,Carrera 52 X Calle 83C,157
12473,A000000621,sept/21/2020 09:15 a. m.,2,h,Caida Ocupante,sept/21/2020 09:15 a. m.,1,1,1,1,1,Calle 100B Sur X Carrera 50,308
12474,A000000622,sept/22/2020 07:00 p. m.,23,h,Choque,sept/22/2020 07:00 p. m.,1,1,1,1,1,Calle 75AB Sur X Carrera 52,212
12504,A0000000158,feb/20/2020 07:35 a. m.,2,d,Choque,feb/20/2020 07:35 a. m.,1,2,1,1,1,Carrera 48 X Calle 100 Sur,121
12510,A000000864,dic/06/2020 12:30 p. m.,13,h,Choque,dic/06/2020 12:30 p. m.,1,1,1,1,1,Carrera 50 X Calle 92 Sur,101
12520,A000000010,ene/07/2021 08:50 a. m.,5,d,Choque,ene/07/2021 08:50 a. m.,1,1,1,1,1,Calle 96B X Carrera 55,145
12521,A000000013,ene/09/2021 04:10 p. m.,1,d,Choque,ene/09/2021 04:10 p. m.,1,1,1,2,1,Carrera 60 X Calle 79 Sur,112
12533,A000000021,ene/12/2021 06:00 p. m.,14,h,Caida Ocupante,ene/12/2021 06:00 p. m.,1,1,1,1,1,Carrera 50 X Calle 88A Sur,157
12534,A0000000277,may/01/2020 08:15 p. m.,14,h,Choque,may/01/2020 08:15 p. m.,1,1,1,1,1,Carrera 50 X Calle 92 Sur,112
12535,A000000715,oct/22/2020 01:45 p. m.,18,d,Choque,oct/22/2020 01:45 p. m.,1,1,1,1,1,Carrera 50 X Calle 77 Sur,121
12627,A000000054,ene/26/2021 08:40 a. m.,5,h,Caida Ocupante,ene/26/2021 08:40 a. m.,1,1,1,1,1,Calle 91 Sur X Carrera 55,303
12629,A000000053,ene/26/2021 10:00 p. m.,19,d,Choque,ene/26/2021 10:00 p. m.,1,2,1,2,1,Calle 77 X Carrera 54,121
12663,A000000060,ene/27/2021 09:15 a. m.,3,h,Choque,ene/27/2021 09:15 a. m.,1,1,1,1,1,Carrera 50 X Calle 89 Sur,116
12666,A000000061,ene/27/2021 10:00 a. m.,24,d,Choque,ene/27/2021 10:00 a. m.,1,1,1,1,1,Carrera 62 X Calle 87 Sur,157
12670,A000000062,ene/29/2021 11:00 p. m.,19,h,Choque,ene/29/2021 11:00 p. m.,1,1,1,1,1,Calle 77 Sur X Carrera 55,121
12687,A000000063,ene/28/2021 02:00 p. m.,16,h,Caida Ocupante,ene/28/2021 02:00 p. m.,1,1,1,1,1,Carrera 56BB X Calle 83D,157
12688,A000000064,ene/28/2021 06:40 p. m.,15,d,Choque,ene/28/2021 06:40 p. m.,1,1,1,2,1,Calle 75AA X Carrera 62A,121
12689,A000000065,ene/28/2021 06:50 p. m.,2,h,Choque,ene/28/2021 06:50 p. m.,1,3,1,2,1,Carrera 50 X Calle 100B,102
12690,A000000066,ene/28/2021 11:00 p. m.,22,d,Choque,ene/28/2021 11:00 p. m.,1,1,1,1,1,Calle 82 Sur X Carrera 57,157
12691,A000000067,ene/28/2021 09:00 a. m.,5,h,Choque,ene/28/2021 09:00 a. m.,1,1,1,1,2,Carrera 55 X Calle 94 Sur,157
12692,A000000068,ene/30/2021 05:30 a. m.,14,h,Caida Ocupante,ene/30/2021 05:30 a. m.,1,1,1,1,1,Carrera 50 X Calle 89,303
12694,A000000069,ene/31/2021 02:50 p. m.,27,h,Volcamiento,ene/31/2021 02:50 p. m.,1,1,1,8,1,Carrera 57 X Calle 75AA,116
12695,A000000070,feb/01/2021 11:50 p. m.,9,h,Caida Ocupante,feb/01/2021 11:50 p. m.,1,1,1,1,1,Calle 74 Sur X Carrera 57,157
12698,A000000071,feb/01/2021 05:30 p. m.,12,h,Atropello,feb/01/2021 05:30 p. m.,1,1,1,1,1,Calle 95 Sur X Carrera 52,116
12700,A000000072,feb/01/2021 04:20 p. m.,20,d,Choque,feb/01/2021 04:20 p. m.,1,1,1,2,1,Carrera 63 X Calle 79,157
12702,A000000073,feb/01/2021 05:40 p. m.,5,h,Caida Ocupante,feb/01/2021 05:40 p. m.,1,2,1,1,1,Calle 88 Sur X Carrera 57,139
12513,A000000004,ene/04/2021 05:40 a. m.,22,h,Caida Ocupante,ene/04/2021 05:40 a. m.,1,2,1,1,1,Carrera 50 X Calle 81 Sur,119
12514,A000000005,ene/04/2021 09:50 a. m.,2,h,Caida Ocupante,ene/04/2021 09:50 a. m.,1,2,1,1,1,Carrera 48B X Calle 100 Sur,157
12515,A000000008,ene/05/2021 07:00 a. m.,20,h,Choque,ene/05/2021 07:00 a. m.,1,2,1,1,1,Calle 81 Sur X Carrera 65,157
12516,A000000006,ene/05/2021 09:50 p. m.,2,h,Caida Ocupante,ene/05/2021 09:50 p. m.,1,1,1,1,1,Carrera 50 X Calle 99 Sur,112
12522,A000000012,ene/08/2021 04:00 p. m.,4,h,Choque,ene/08/2021 04:00 p. m.,1,1,1,1,1,Carrera 50 X Calle 79C,121
12523,A000000014,ene/10/2021 09:40 p. m.,1,h,Caida Ocupante,ene/10/2021 09:40 p. m.,1,1,1,1,1,Carrera 59 X Calle 71 Sur,303
12531,A000000019,ene/12/2021 07:30 a. m.,15,d,Choque,ene/12/2021 07:30 a. m.,1,1,5,10,1,Carrera 63B X Calle 73 Sur,139
12532,A000000020,ene/12/2021 12:00 p. m.,2,h,Caida Ocupante,ene/12/2021 12:00 p. m.,1,1,5,10,1,Carrera 50A X Calle 99 Sur,308
12539,A000000026,ene/15/2021 12:30 p. m.,2,h,Atropello,ene/15/2021 12:30 p. m.,1,1,1,1,1,Calle 100BD Sur X Carrera 48B,118
12540,A000000027,ene/15/2021 05:20 p. m.,18,h,Choque,ene/15/2021 05:20 p. m.,1,1,1,2,1,Carrera 52D X Calle 75AB Sur,104
12541,A000000028,ene/15/2021 04:00 p. m.,2,d,Choque,ene/15/2021 04:00 p. m.,1,2,5,10,1,Calle 100 Sur X Carrera 49,141
12553,A000000040,ene/19/2021 07:30 p. m.,3,d,Choque,ene/19/2021 07:30 p. m.,1,2,1,1,1,Carrera 50 X Calle 78 Sur,104
12554,A000000041,ene/19/2021 02:20 p. m.,17,d,Choque,ene/19/2021 02:20 p. m.,1,3,1,1,1,Calle 80 X Carrera 55,157
12555,A000000042,ene/20/2021 08:30 a. m.,23,d,Choque,ene/20/2021 08:30 a. m.,1,2,1,1,1,Carrera 55 X Calle 79 Sur,105
12556,A000000043,ene/21/2021 04:00 p. m.,2,d,Choque,ene/21/2021 04:00 p. m.,1,1,1,1,1,Carrera 56 X Calle 99 Sur,112
12557,A000000044,ene/21/2021 05:00 p. m.,2,d,Choque,ene/21/2021 05:00 p. m.,1,3,1,2,1,Carrera 50 X Calle 100B Sur,121
12558,A000000045,ene/22/2021 09:50 p. m.,2,d,Choque,ene/22/2021 09:50 p. m.,1,1,1,1,1,Calle 100B Sur X Carrera 50,157
12605,A000000655,oct/05/2020 04:50 p. m.,2,h,Volcamiento,oct/05/2020 04:50 p. m.,1,2,1,1,1,Carrera 47 X Calle 100 Sur,139
12607,A000000656,oct/05/2020 07:50 p. m.,3,h,Choque,oct/05/2020 07:50 p. m.,1,3,1,1,1,Carrera 50 X Calle 80 Sur,146
12608,A000000657,oct/05/2020 06:20 p. m.,3,h,Choque,oct/05/2020 06:20 p. m.,1,2,1,1,1,Carrera 50 X Calle 79C Sur,139
12609,A000000658,oct/06/2020 10:40 a. m.,15,h,Atropello,oct/06/2020 10:40 a. m.,1,1,1,1,1,Calle 75B Sur X Carrera 62A,157
12610,A000000659,oct/06/2020 08:30 p. m.,17,d,Choque,oct/06/2020 08:30 p. m.,1,2,1,1,1,Calle 773 Sur X Carrera 53,157
12611,A000000671,oct/10/2020 10:40 p. m.,22,h,Caida Ocupante,oct/10/2020 10:40 p. m.,1,1,1,1,1,Calle 82 Sur X Carrera 57A,157
12612,A000000660,oct/07/2020 07:30 p. m.,13,h,Caida Ocupante,oct/07/2020 07:30 p. m.,1,1,1,10,1,Carrera 51 X Calle 96 Sur,145
12613,A000000661,oct/07/2020 03:30 p. m.,3,h,Choque,oct/07/2020 03:30 p. m.,1,2,1,1,1,Carrera 50 X Calle 100B Sur,121
12615,A000000662,oct/07/2020 08:00 p. m.,2,h,Choque,oct/07/2020 08:00 p. m.,1,1,1,1,1,Carrera 50 X Calle 100B Sur,104
12616,A000000663,oct/08/2020 06:30 a. m.,2,d,Choque,oct/08/2020 06:30 a. m.,1,2,1,1,1,Carrera 48 X Calle 100 Sur,103
12617,A000000664,oct/06/2020 07:00 a. m.,3,h,Choque,oct/06/2020 07:00 a. m.,1,1,1,1,1,Carrera 50 X Calle 91 Sur,157
12619,A000000665,oct/07/2020 09:20 a. m.,2,h,Caida Ocupante,oct/07/2020 09:20 a. m.,1,1,1,1,1,Carrera 50 X Calle 100 Sur,157
12620,A000000666,oct/07/2020 09:00 a. m.,2,h,Caida Ocupante,oct/07/2020 09:00 a. m.,1,1,1,1,1,Calle 100 Sur X Carrera 52B,157
12621,A000000667,oct/08/2020 05:00 p. m.,3,h,Choque,oct/08/2020 05:00 p. m.,1,1,1,1,1,Carrera 50 X Calle 88A Sur,108
12622,A000000668,oct/08/2020 02:45 p. m.,7,d,Choque,oct/08/2020 02:45 p. m.,1,1,1,2,1,Calle 82 Sur X Carrera 56,121
12623,A000000669,oct/09/2020 05:45 p. m.,3,h,Choque,oct/09/2020 05:45 p. m.,1,2,1,1,1,Carrera 50 X Calle 96A Sur,103
12624,A000000672,oct/10/2020 11:00 a. m.,14,h,Choque,oct/10/2020 11:00 a. m.,1,1,1,1,1,Calle 87 Sur X Carrera 55,157
12625,A000000673,oct/11/2020 08:10 a. m.,20,h,Atropello,oct/11/2020 08:10 a. m.,1,1,1,1,1,Calle 80 Sur X Carrera 63,112
12626,A000000675,oct/11/2020 11:30 p. m.,15,h,Caida Ocupante,oct/11/2020 11:30 p. m.,1,1,1,1,1,Calle 74 X Carrera 57,157
12628,A000000676,oct/12/2020 12:50 a. m.,26,d,Choque,oct/12/2020 12:50 a. m.,1,2,1,1,1,Carrera 55 X Calle 79B Sur,102
12638,A000000680,oct/07/2020 07:30 a. m.,19,d,Choque,oct/07/2020 07:30 a. m.,1,1,1,1,1,Carrera 57 X Calle 75 Sur,132
12639,A000000681,oct/09/2020 11:10 a. m.,2,h,Caida Ocupante,oct/09/2020 11:10 a. m.,1,1,1,1,1,Calle 100 Sur X Carrera 48,112
12640,A000000682,oct/09/2020 08:10 a. m.,2,d,Choque,oct/09/2020 08:10 a. m.,1,1,1,1,1,Calle 98 Sur X Carrera 48,121
12641,A000000683,oct/15/2020 10:20 a. m.,4,d,Choque,oct/15/2020 10:20 a. m.,1,2,1,1,1,Carrera 48 X Calle 100 Sur,121
12642,A000000684,oct/15/2020 03:00 p. m.,19,h,Choque,oct/15/2020 03:00 p. m.,1,1,1,1,1,Calle 80 Sur X Carrera 54,121
12643,A000000685,oct/15/2020 12:10 p. m.,5,d,Choque,oct/15/2020 12:10 p. m.,1,1,1,1,1,Carrera 52 X Calle 88AA Sur,157
12644,A000000686,oct/16/2020 01:00 p. m.,2,d,Choque,oct/16/2020 01:00 p. m.,1,2,1,1,1,Carrera 47 X Calle 100 Sur,121
12645,A000000687,oct/16/2020 12:10 p. m.,19,d,Choque,oct/16/2020 12:10 p. m.,1,1,1,1,1,Calle 74 Sur X Carrera 57,121
12646,A000000059,ene/27/2021 09:00 a. m.,3,h,Choque,ene/27/2021 09:00 a. m.,1,2,1,1,1,Carrera 50 X Calle 89 Sur,116
12647,A000000022,ene/13/2021 08:30 p. m.,2,h,Choque,ene/13/2021 08:30 p. m.,1,3,1,1,1,Carrera 50 X Calle 100 Sur,121
12648,A000000688,oct/16/2020 03:10 p. m.,23,d,Choque,oct/16/2020 03:10 p. m.,1,1,1,1,1,Carrera 54 X Calle 79 Sur,145
12649,A000000689,oct/16/2020 07:10 p. m.,14,d,Choque,oct/16/2020 07:10 p. m.,1,1,1,1,1,Carrera 55 X Calle 83C Sur,143
12679,A000000717,oct/23/2020 04:00 p. m.,19,d,Choque,oct/23/2020 04:00 p. m.,1,1,1,1,1,Calle 77 Sur X Carrera 59,121
12680,A000000718,oct/23/2020 06:55 a. m.,2,d,Choque,oct/23/2020 06:55 a. m.,1,2,1,2,1,Calle 100 Sur X Carrera 49D,112
12681,A000000719,oct/23/2020 12:40 p. m.,26,d,Choque,oct/23/2020 12:40 p. m.,1,1,1,1,1,Carrera 60 X Calle 76C Sur,145
12409,A000000760,oct/30/2020 01:40 p. m.,23,h,Choque,oct/30/2020 01:40 p. m.,1,1,1,1,1,Calle 75 Sur X Carrera 54A,157
12410,A0000000023,ene/13/2020 05:15 p. m.,3,d,Choque,ene/13/2020 05:15 p. m.,1,1,1,1,1,Calle 79 X Carrera 49,121
12411,A000001050,dic/17/2019 09:20 p. m.,4,d,Choque,dic/17/2019 09:20 p. m.,1,2,1,1,1,Carrera 48 X Calle 100 Sur,103
12459,A000000558,sept/01/2020 01:15 p. m.,2,d,Choque,sept/01/2020 01:15 p. m.,1,2,1,1,1,Carrera 50 X Calle 100B Sur,121
12460,A000000559,sept/01/2020 12:55 p. m.,2,d,Choque,sept/01/2020 12:55 p. m.,1,1,1,2,1,Carrera 50 X Calle 100 Sur,105
12461,A000000562,sept/02/2020 05:40 p. m.,23,h,Caida Ocupante,sept/02/2020 05:40 p. m.,1,2,1,1,2,Carrera 54 X Calle 79C,303
12462,A000000563,sept/02/2020 05:30 p. m.,2,h,Volcamiento,sept/02/2020 05:30 p. m.,1,1,1,1,1,Carrera 50 X Calle 100B Sur,304
12463,A000000564,sept/03/2020 10:25 a. m.,14,h,Caida Ocupante,sept/03/2020 10:25 a. m.,1,1,1,1,1,Calle 87 Sur X Carrera 55,116
12464,A000000524,ago/20/2020 06:30 p. m.,2,h,Choque,ago/20/2020 06:30 p. m.,1,2,1,1,1,Carrera 48B X Calle 99 Sur,157
12465,A000000567,sept/03/2020 05:00 p. m.,14,h,Caida Ocupante,sept/03/2020 05:00 p. m.,1,2,1,1,1,Carrera 50B X Calle 90AA,157
12466,A000000568,sept/04/2020 11:30 a. m.,1,d,Choque,sept/04/2020 11:30 a. m.,1,1,1,1,1,Calle 80 Sur X Carrera 61,145
12485,A000000773,nov/05/2020 07:30 a. m.,2,h,Caida Ocupante,nov/05/2020 07:30 a. m.,1,1,1,1,1,Calle 100 Sur X Carrera 49A,157
12486,A000000775,nov/05/2020 11:30 a. m.,3,d,Choque,nov/05/2020 11:30 a. m.,1,2,1,1,1,Carrera 50 X Calle 78 Sur,121
12487,A000000776,nov/05/2020 01:00 p. m.,1,d,Choque,nov/05/2020 01:00 p. m.,1,1,1,2,1,Calle 80 X Carrera 63,157
12488,A000000777,nov/05/2020 07:00 a. m.,2,h,Caida Ocupante,nov/05/2020 07:00 a. m.,1,2,1,10,1,Calle 100 Sur X Carrera 45,303
12489,A000000778,nov/06/2020 01:40 p. m.,3,d,Choque,nov/06/2020 01:40 p. m.,1,2,1,1,1,Carrera 50 X Calle 89 Sur,121
12490,A000000595,sept/15/2020 05:10 p. m.,15,h,Atropello,sept/15/2020 05:10 p. m.,1,1,1,1,1,Calle 77AA Sur X Carrera 59,402
12491,A000000753,oct/29/2020 10:00 a. m.,14,d,Choque,oct/29/2020 10:00 a. m.,1,1,1,1,1,Carrera 55 X Calle 84 Sur,139
12492,A000000754,oct/29/2020 07:00 a. m.,3,d,Choque,oct/29/2020 07:00 a. m.,1,1,1,1,1,Carrera 50 X Calle 90,157
12495,A0000000272,abr/23/2020 04:25 p. m.,1,d,Choque,abr/23/2020 04:25 p. m.,1,1,1,1,1,Carrera 48 X Calle 100 Sur,121
12505,A000000764,oct/30/2020 05:00 p. m.,3,d,Choque,oct/30/2020 05:00 p. m.,1,2,1,1,1,Carrera 50 X Calle 77 Sur,106
12506,A000000763,oct/31/2020 07:10 a. m.,14,h,Choque,oct/31/2020 07:10 a. m.,1,2,1,2,1,Carrera 50 X Calle 83C Sur,157
12507,A000000757,oct/29/2020 06:40 p. m.,3,h,Choque,oct/29/2020 06:40 p. m.,1,2,1,1,1,Carrera 50 X Calle 92,157
12508,A000000755,oct/29/2020 12:15 p. m.,3,d,Choque,oct/29/2020 12:15 p. m.,1,2,1,1,1,Carrera 50 X Calle 79 Sur,139
12509,A000000612,sept/18/2020 05:30 p. m.,4,d,Choque,sept/18/2020 05:30 p. m.,1,2,1,1,1,Carrera 48 X Calle 100 Sur,112
12518,A000000007,ene/05/2021 02:00 p. m.,5,h,Caida Ocupante,ene/05/2021 02:00 p. m.,1,1,1,1,1,Calle 88 X Carrera 52,303
12519,A000000860,dic/02/2020 11:40 a. m.,4,d,Choque,dic/02/2020 11:40 a. m.,1,1,1,1,1,Calle 100 X Carrera 48,157
12525,A000000803,nov/18/2020 01:30 p. m.,20,d,Choque,nov/18/2020 01:30 p. m.,1,1,1,2,1,Calle 83A X Carrera 63,139
12526,A000000804,nov/19/2020 01:45 p. m.,18,h,Caida Ocupante,nov/19/2020 01:45 p. m.,1,2,1,1,1,Calle 77 X Carrera 53,303
12527,A000000015,ene/08/2021 06:10 p. m.,4,d,Choque,ene/08/2021 06:10 p. m.,1,2,1,1,1,Carrera 48 X Calle 100 Sur,102
12528,A000000016,ene/12/2021 06:10 p. m.,14,d,Choque,ene/12/2021 06:10 p. m.,1,3,1,1,1,Carrera 55 X Calle 83B Sur,157
12529,A000000017,ene/12/2021 08:00 p. m.,3,h,Caida Ocupante,ene/12/2021 08:00 p. m.,1,2,1,2,1,Carrera 50 X Calle 80 Sur,157
12530,A000000018,ene/12/2021 12:30 p. m.,3,h,Choque,ene/12/2021 12:30 p. m.,1,1,1,1,1,Carrera 50 X Calle 89 Sur,121
12548,A000000036,ene/18/2021 12:30 p. m.,16,d,Choque,ene/18/2021 12:30 p. m.,1,1,1,1,1,Calle 83B Sur X Carrera 56B,112
12549,A000000037,ene/18/2021 02:30 p. m.,23,d,Choque,ene/18/2021 02:30 p. m.,1,2,1,1,1,Calle 79 Sur X Carrera 50,121
12550,A000000038,ene/19/2021 02:00 p. m.,2,d,Choque,ene/19/2021 02:00 p. m.,1,3,1,1,1,Carrera 50 X Calle 100 Sur,104
12551,A000000039,ene/19/2021 04:20 p. m.,1,d,Choque,ene/19/2021 04:20 p. m.,1,3,1,1,1,Calle 79 Sur X Carrera 61,157
12552,A000000032,ene/17/2021 02:40 p. m.,5,h,Caida Ocupante,ene/17/2021 02:40 p. m.,1,1,1,1,1,Calle 91 Sur X Carrera 55,157
12592,A000000643,oct/01/2020 12:30 p. m.,3,h,Caida Ocupante,oct/01/2020 12:30 p. m.,1,2,1,1,1,Carrera 50 X Calle 80 Sur,203
12593,A000000644,sept/30/2020 05:00 p. m.,1,h,Atropello,sept/30/2020 05:00 p. m.,1,1,1,1,1,Carrera 61 X Calle 79 Sur,157
12594,A000000645,oct/01/2020 04:00 p. m.,3,d,Choque,oct/01/2020 04:00 p. m.,1,2,1,1,1,Carrera 50 X Calle 97B Sur,101
12595,A000000646,oct/02/2020 11:30 a. m.,20,d,Choque,oct/02/2020 11:30 a. m.,1,1,1,1,1,Calle 80 Sur X Carrera 63,145
12596,A000000647,oct/02/2020 05:10 p. m.,3,h,Caida Ocupante,oct/02/2020 05:10 p. m.,1,2,1,1,2,Carrera 50 X Calle 80 Sur,157
12597,A000000648,oct/03/2020 07:10 a. m.,8,h,Choque,oct/03/2020 07:10 a. m.,1,3,1,2,1,Carrera 55 X Calle 77 Sur,115
12598,A000000649,oct/03/2020 11:10 a. m.,19,h,Choque,oct/03/2020 11:10 a. m.,1,1,1,1,1,Carrera 62A X Calle 77 Sur,202
12599,A000000650,oct/03/2020 03:50 p. m.,21,h,Atropello,oct/03/2020 03:50 p. m.,1,1,1,1,1,Calle 86 Sur X Carrera 62,157
12600,A000000651,oct/04/2020 06:10 a. m.,19,d,Choque,oct/04/2020 06:10 a. m.,1,1,1,1,1,Calle 77 Sur X Carrera 57B,131
12601,A000000652,oct/04/2020 04:20 p. m.,4,d,Choque,oct/04/2020 04:20 p. m.,1,2,1,1,1,Carrera 48 X Calle 100 Sur,119
12602,A000000653,oct/02/2020 11:30 a. m.,4,d,Choque,oct/02/2020 11:30 a. m.,1,2,1,1,1,Carrera 48 X Calle 100 Sur,121
12603,A000000654,oct/02/2020 09:40 p. m.,2,h,Atropello,oct/02/2020 09:40 p. m.,1,2,1,1,1,Carrera 48 X Calle 100 Sur,409
12632,A000000678,oct/13/2020 06:00 a. m.,4,d,Choque,oct/13/2020 06:00 a. m.,1,1,1,1,1,Carrera 48 X Calle 100 Sur,116
12635,A000000679,oct/13/2020 04:50 p. m.,4,h,Atropello,oct/13/2020 04:50 p. m.,1,3,1,1,1,Carrera 48 X Calle 100 Sur,157
12926,A000000916,dic/18/2020 07:10 p. m.,3,h,Choque,dic/18/2020 07:10 p. m.,1,2,1,1,1,Carrera 50 X Calle 98A Sur,139
12927,A000000917,dic/21/2020 01:30 a. m.,3,h,Choque,dic/21/2020 01:30 a. m.,1,3,1,1,1,Carrera 50 X Calle 80 Sur,115
12928,A000000918,dic/18/2020 02:30 p. m.,23,h,Caida Ocupante,dic/18/2020 02:30 p. m.,1,1,1,1,1,Calle 80 Sur X Carrera 54,303
12930,A000000919,dic/19/2020 06:30 a. m.,4,d,Choque,dic/19/2020 06:30 a. m.,1,2,1,1,1,Carrera 50 X Calle 79C Sur,157
12932,A000000920,dic/22/2020 02:20 p. m.,15,h,Choque,dic/22/2020 02:20 p. m.,1,1,1,1,1,Carrera 62A X Calle 75AA,121
